FR,AL,AT,ET,ES,UE,UL,FL
4,98.0,0.69,0,0,0.76,0.69,1
4,433.0,0.9,0,0,1.14,0.78,3
4,139.0,0.43,0,0,2.5,0.21,2
4,152.0,0.62,0,0,1.27,0.51,2
4,163.0,0.79,0,4785,1.4,0.63,3
4,71.38,0.64,0,0,1.06,0.63,3
4,116.5,0.69,0,268,1.82,0.6,2
4,84.75,0.5,0,0,2.13,0.31,1
4,204.5,0.53,0,0,0.35,0.36,3
4,164.33,0.41,0,0,1.56,0.27,1
4,356.0,0.82,0,0,1.4,0.62,3
4,90.25,0.78,0,2702,1.36,0.73,2
4,142.0,0.52,0,0,1.74,0.3,3
4,221.0,0.57,0,0,1.42,0.35,2
4,103.0,0.8,0,0,0.43,0.9,3
4,60.0,0.52,0,0,0.36,0.23,2
4,124.33,0.61,0,0,1.17,0.57,3
4,486.0,0.75,0,0,0.43,0.6,3
4,125.0,0.57,0,0,1.79,0.36,3
4,469.0,0.89,0,0,0.93,0.92,3
4,122.5,0.8,0,0,1.18,0.74,2
4,43.0,0.44,0,0,1.45,0.38,3
4,248.0,0.78,0,0,0.0,0.88,3
4,501.0,0.66,0,0,1.08,0.59,3
4,155.0,0.88,0,19032,1.38,0.64,3
4,125.0,0.8,0,0,1.39,0.65,1
4,227.0,0.74,0,0,1.51,0.5,3
4,59.5,0.85,0,0,0.52,0.94,3
4,161.0,0.61,0,0,2.51,0.44,3
4,131.5,0.51,0,6000,1.36,0.37,2
4,122.0,0.47,0,0,1.31,0.38,3
4,66.67,0.8,0,0,1.13,0.77,1
4,142.67,0.7,0,0,1.36,0.51,3
4,182.0,0.51,0,0,1.03,0.28,2
4,55.0,0.64,0,300,1.22,0.46,3
4,108.25,0.79,0,0,1.35,0.82,3
4,236.0,1.36,0,0,0.59,1.49,3
4,191.0,0.85,0,0,0.85,0.78,3
4,155.67,0.71,0,0,1.45,0.59,3
4,257.5,0.65,0,0,1.82,0.35,2
4,224.5,0.6,0,0,1.79,0.46,2
5,275.5,0.7,0,0,1.23,0.59,3
4,390.0,0.85,0,0,0.46,0.92,3
4,193.5,0.7,0,0,1.51,0.43,3
4,53.0,0.38,0,0,1.87,0.28,3
4,127.0,0.52,0,0,1.26,0.33,3
4,72.86,0.69,0,0,0.45,0.8,2
4,136.5,0.82,0,11390,1.05,1.05,3
4,106.33,0.56,0,0,0.5,0.48,3
4,150.67,0.7,0,0,1.18,0.69,3
4,87.0,0.96,0,0,0.71,0.85,3
4,377.0,0.5,0,0,1.03,0.38,3
4,265.0,0.67,0,0,0.82,0.38,3
4,124.0,0.91,0,0,1.29,0.86,3
4,318.0,0.73,0,0,0.0,0.75,3
4,167.5,0.95,0,6260,0.54,0.93,3
4,132.0,0.53,0,0,0.27,0.55,3
4,156.33,0.74,0,0,1.2,0.65,3
4,424.0,0.77,0,0,0.48,0.62,3
4,204.0,0.58,0,0,1.24,0.58,3
4,122.5,0.6,0,0,0.57,0.52,2
4,160.0,0.32,0,0,0.42,0.33,2
4,115.5,0.89,0,0,1.73,0.81,2
4,212.33,0.91,0,0,1.46,0.73,3
4,245.5,0.53,0,0,1.35,0.42,3
4,250.5,0.59,0,0,1.2,0.48,3
4,107.0,0.59,0,0,1.59,0.33,3
4,317.5,0.75,0,109,2.89,0.47,2
4,398.0,1.33,0,0,0.99,1.29,3
4,130.33,0.56,0,0,1.4,0.4,1
4,367.0,0.57,0,0,1.06,0.51,3
4,367.0,0.57,0,0,1.06,0.51,3
4,184.0,0.57,0,0,1.22,0.47,2
4,259.0,0.83,0,0,1.0,0.87,2
4,384.0,0.79,0,0,1.03,0.93,3
4,521.0,0.79,0,6478,0.95,0.74,3
4,604.0,0.82,0,0,1.05,0.95,3
4,368.0,0.64,0,0,0.91,0.35,3
4,185.0,0.91,0,0,0.95,0.98,3
4,36.5,0.53,0,1200,0.96,0.55,3
4,195.5,0.59,0,1206,1.39,0.44,2
4,250.0,0.64,0,0,1.69,0.39,3
4,242.0,0.58,0,0,1.66,0.36,2
4,606.0,0.77,0,0,0.44,0.57,3
4,222.0,0.82,0,0,1.2,0.74,2
4,574.0,0.68,0,0,1.27,0.53,3
4,160.75,0.45,0,0,1.46,0.26,3
4,102.67,0.5,0,0,0.74,0.43,3
5,202.33,0.79,0,0,0.87,0.9,3
4,251.0,0.51,0,0,0.4,0.41,2
4,340.0,0.7,0,0,1.67,0.37,3
4,190.0,0.6,0,0,1.05,0.35,3
4,152.0,0.5,0,100,1.92,0.22,3
4,517.0,0.85,0,0,0.94,0.92,3
4,17.0,0.59,0,0,3.05,0.21,2
4,215.0,0.74,0,0,1.23,0.69,3
4,43.33,0.56,0,0,0.89,0.35,3
4,260.5,0.69,0,1553,0.79,0.82,2
4,185.67,0.6,0,0,1.28,0.49,3
4,475.0,0.84,0,0,1.4,0.61,3
4,194.0,0.61,0,5675,2.96,0.39,3
4,207.5,0.64,0,0,1.31,0.49,3
4,262.5,0.67,0,0,1.4,0.52,3
4,591.0,0.91,0,0,1.1,0.78,3
4,238.5,0.49,0,0,2.34,0.2,3
4,632.0,0.68,0,0,1.03,0.77,3
4,330.0,0.61,0,0,0.99,0.63,3
4,121.0,0.53,0,0,1.54,0.4,3
4,359.0,0.61,0,0,1.48,0.38,3
4,639.0,0.86,0,0,0.78,0.66,3
4,85.0,0.59,0,0,1.39,0.41,3
4,179.5,0.84,0,1938,0.83,0.92,3
4,184.5,0.77,0,530,1.61,0.67,3
4,101.0,0.58,0,0,1.23,0.54,2
4,160.0,0.71,0,0,1.79,0.58,3
4,185.0,0.72,0,0,0.0,0.5,3
4,135.25,0.58,0,0,1.29,0.53,3
4,354.0,0.6,0,428,1.54,0.37,3
4,60.5,0.74,0,0,1.49,0.54,2
4,397.0,0.57,0,0,0.59,0.37,3
4,177.5,1.07,0,0,0.89,1.07,3
4,140.33,0.8,0,0,1.1,0.8,3
4,3.0,1.5,0,0,1.0,1.51,3
4,43.5,1.0,0,0,1.07,0.94,2
4,90.5,0.74,0,0,2.08,0.52,2
4,188.67,0.59,0,0,1.75,0.38,3
4,68.67,0.59,0,1212,1.67,0.38,3
4,257.5,0.72,0,0,0.45,0.61,2
4,68.5,0.44,0,70021,0.8,0.35,3
4,133.67,0.91,0,1162,1.17,0.92,3
4,62.67,0.54,0,0,1.15,0.39,3
4,166.5,0.93,0,4667,1.18,0.89,2
4,167.5,0.46,0,0,1.22,0.25,2
4,257.5,0.59,0,0,1.76,0.42,2
4,141.33,0.77,0,0,4.47,0.48,3
4,96.33,0.48,0,0,1.39,0.35,3
4,91.5,0.46,0,0,0.53,0.36,3
4,216.0,0.75,0,19769,1.26,0.66,3
6,184.0,0.78,0,586,0.51,0.78,1
4,122.0,0.36,0,106,1.89,0.18,3
4,430.0,0.95,0,0,0.98,0.95,3
4,166.0,0.65,0,0,0.96,0.44,1
4,71.0,0.78,0,0,0.87,0.64,2
4,100.75,0.71,0,0,4.43,0.55,2
4,203.0,0.83,0,1088,1.09,0.78,3
4,189.5,0.49,0,0,1.12,0.41,3
4,79.0,0.43,0,0,0.42,0.34,3
4,467.0,0.69,0,0,1.15,0.53,3
4,61.0,0.61,0,0,0.5,0.47,3
4,274.5,0.99,0,0,1.82,0.83,3
4,114.6,0.41,0,2533,2.0,0.19,1
4,505.0,0.91,0,0,1.15,0.82,3
4,388.0,0.73,0,0,0.41,0.61,3
4,143.5,0.9,0,0,0.27,0.89,3
4,149.67,0.56,0,0,1.53,0.37,1
4,189.0,0.62,0,0,1.31,0.56,3
4,368.0,0.78,0,19187,0.84,0.92,3
4,500.0,0.99,0,0,1.03,1.02,3
4,228.0,0.68,0,0,1.08,0.62,3
4,554.0,0.58,0,6487,1.03,0.53,3
4,218.0,0.68,0,0,1.16,0.61,3
4,219.0,0.46,1,8111,1.06,0.44,3
4,121.33,0.38,0,6123,1.2,0.18,3
4,70.4,0.62,0,0,1.53,0.58,3
4,183.5,0.87,0,0,0.7,0.96,3
4,479.0,0.74,0,0,0.71,0.62,3
4,444.0,0.74,0,3406,0.71,0.62,3
4,89.5,0.5,0,0,0.71,0.35,3
4,158.0,0.88,0,0,1.19,0.9,3
4,177.5,0.53,0,0,2.08,0.25,2
4,99.0,0.74,0,2585,1.61,0.52,3
4,156.5,0.75,0,0,1.37,0.56,2
4,413.0,0.74,0,0,0.0,0.62,3
4,318.0,0.52,0,0,1.01,0.47,3
4,118.0,0.57,0,0,1.43,0.41,3
4,149.5,0.87,0,0,1.2,0.71,3
4,381.0,0.68,0,0,0.7,0.48,3
4,191.0,0.75,0,266,0.0,0.61,3
4,172.67,0.88,0,0,1.43,0.73,3
4,181.0,0.78,0,0,1.6,0.53,3
4,295.0,0.73,0,0,1.45,0.53,3
4,183.5,0.65,0,0,1.57,0.43,2
4,115.0,0.65,0,0,1.1,0.56,3
4,92.5,0.71,0,0,1.77,0.71,1
4,233.67,0.43,0,0,1.16,0.2,1
4,143.33,0.44,0,0,3.25,0.18,3
4,199.33,0.72,0,0,1.4,0.62,3
4,113.0,0.68,0,0,1.05,0.48,2
4,162.5,0.61,0,600,2.41,0.3,3
4,414.0,0.79,0,0,1.16,0.7,3
4,384.0,0.53,0,0,1.45,0.36,3
4,179.0,0.6,0,0,1.15,0.38,3
4,253.5,0.73,0,0,1.23,0.74,3
4,462.0,0.75,0,0,1.55,0.45,3
4,136.5,0.66,0,0,1.05,0.62,3
4,432.0,0.98,0,0,0.58,0.79,3
4,332.0,0.49,0,0,1.09,0.38,3
4,334.0,0.55,0,0,0.92,0.53,3
4,439.0,1.25,0,0,1.07,1.16,3
4,285.0,0.73,0,0,1.61,0.53,3
4,224.33,0.65,0,0,1.58,0.48,3
4,328.0,0.62,0,0,1.51,0.36,3
4,269.0,0.76,0,2221,0.45,0.63,3
4,26.0,0.45,0,0,0.61,0.37,3
4,304.5,0.7,0,0,1.71,0.45,2
4,40.67,0.59,0,0,1.71,0.46,3
4,636.0,1.14,0,0,1.29,1.03,3
4,142.0,0.54,0,0,2.55,0.3,3
4,169.0,0.6,0,0,1.46,0.43,2
4,182.5,0.74,0,0,1.21,0.56,3
4,126.5,0.57,0,0,1.17,0.5,2
4,137.0,0.58,0,0,1.61,0.42,3
4,370.0,0.55,0,0,0.99,0.47,3
4,52.0,0.65,0,0,1.39,0.55,3
4,50.5,0.68,0,0,1.77,0.38,3
4,163.0,0.76,0,0,0.71,0.68,2
4,157.0,0.75,0,0,1.61,0.78,3
4,168.5,0.57,0,9652,1.73,0.36,2
4,134.0,0.59,0,0,1.47,0.37,3
4,20.0,0.58,0,0,1.13,0.47,2
4,224.0,0.49,0,0,0.77,0.35,2
4,391.0,0.92,0,22000,0.89,0.93,3
4,461.0,0.74,0,0,0.45,0.62,3
4,426.0,0.71,0,0,1.26,0.55,3
4,304.5,0.59,0,0,1.84,0.34,3
4,68.5,0.73,0,0,0.79,0.72,3
4,79.25,0.61,0,0,1.17,0.54,1
4,221.5,0.65,0,0,0.49,0.6,3
4,212.0,0.59,0,0,0.69,0.5,2
4,189.0,0.43,0,0,1.43,0.29,3
4,366.0,0.67,0,0,1.24,0.51,3
4,485.0,0.72,0,0,1.2,0.62,3
4,200.0,0.97,0,0,1.03,0.94,3
4,232.5,0.97,0,0,1.03,0.94,3
4,164.33,0.72,0,0,1.28,0.62,3
4,225.0,0.67,0,0,1.25,0.63,3
4,115.33,0.64,0,0,2.57,0.38,3
4,198.0,0.76,0,0,1.27,0.53,3
4,125.0,0.6,0,500,0.8,0.65,2
4,101.0,0.58,0,0,1.39,0.37,3
4,113.0,0.91,0,0,1.27,0.79,3
4,242.0,0.68,0,0,1.47,0.56,3
4,146.0,0.76,0,0,1.44,0.49,3
4,146.67,0.56,0,0,1.7,0.37,1
4,136.4,0.41,0,1500,3.36,0.22,2
4,195.0,0.78,0,0,1.41,0.52,3
4,72.2,0.48,0,15745,1.43,0.37,3
4,345.0,0.69,0,0,1.62,0.39,3
4,66.5,0.77,0,400,0.44,0.78,2
4,236.5,0.51,0,0,0.4,0.52,3
4,337.0,0.45,0,200,1.23,0.36,3
4,369.0,1.0,0,0,0.97,0.99,3
4,189.5,0.57,0,0,1.14,0.43,2
4,190.33,0.47,0,0,1.36,0.26,3
4,252.0,0.87,0,0,1.12,0.75,2
4,86.0,0.7,0,0,1.34,0.63,3
4,109.83,0.82,0,0,1.22,1.6,3
4,100.25,0.43,0,0,2.23,0.15,3
4,295.0,0.69,0,0,0.57,0.5,3
4,90.5,0.69,0,0,1.21,0.55,2
4,213.0,0.53,0,0,1.38,0.37,2
4,240.0,0.44,0,0,1.26,0.25,2
4,137.0,0.87,0,0,1.14,0.78,3
4,184.0,0.61,0,0,1.06,0.3,2
4,162.0,0.41,0,0,1.47,0.21,2
4,182.0,0.44,1,0,1.51,0.26,2
4,100.5,0.69,0,2459,1.49,0.6,3
4,187.0,0.46,0,0,3.1,0.17,1
4,57.0,0.53,0,0,2.05,0.22,3
4,137.75,0.62,0,0,0.56,0.71,1
4,462.0,0.88,0,0,1.4,0.65,3
4,59.67,0.75,0,5167,1.6,0.98,1
6,177.5,0.51,0,0,2.18,0.24,3
4,237.0,0.59,0,0,1.63,0.41,2
4,199.67,0.52,0,0,0.86,0.37,3
4,131.0,0.72,0,0,1.13,0.66,3
4,133.0,0.76,0,0,1.92,0.66,3
4,148.0,0.95,0,0,0.98,0.95,3
4,127.33,0.46,0,0,1.0,0.37,3
4,192.0,0.96,1,8800,0.53,0.91,3
4,85.33,0.49,0,5277,1.47,0.36,3
4,100.5,0.44,0,0,1.03,0.46,3
4,29.33,0.89,0,0,1.3,0.76,1
4,89.0,0.55,0,0,2.29,0.27,2
4,243.5,0.8,0,0,1.0,0.84,3
4,52.0,0.58,0,0,1.05,0.64,1
4,124.0,0.55,0,0,1.22,0.45,3
4,106.2,0.8,0,0,2.99,1.09,3
4,340.0,0.89,0,0,1.05,0.91,3
4,165.5,0.98,0,0,1.07,0.94,3
4,20.0,0.51,0,0,0.49,0.44,3
4,145.0,0.48,0,0,0.39,0.35,3
4,95.5,0.63,0,0,2.85,0.34,3
4,333.0,0.53,1,1000,1.32,0.36,3
4,105.4,0.6,0,0,2.38,0.52,3
4,337.0,0.67,0,0,1.05,0.68,3
4,312.5,0.74,0,0,1.11,0.81,2
4,633.0,0.8,0,0,1.21,0.68,3
4,247.0,0.96,0,0,1.01,0.95,3
4,160.33,0.66,0,0,1.17,0.49,1
4,127.5,0.55,0,0,1.59,0.36,2
4,121.5,0.57,0,0,1.47,0.4,3
4,119.0,0.71,0,0,1.25,0.51,3
4,297.5,0.96,0,25455,1.0,0.94,3
4,148.0,0.56,0,0,1.5,0.38,3
4,128.33,0.74,0,0,3.18,0.4,3
4,83.33,0.44,0,0,2.92,0.14,1
4,172.0,0.5,0,0,1.33,0.35,3
4,127.5,0.42,0,8983,2.13,0.19,3
4,248.0,0.38,0,0,1.77,0.19,2
4,205.0,0.58,0,3212,0.86,0.48,3
4,373.0,0.96,0,0,1.04,0.93,3
4,98.25,0.51,0,0,1.4,0.3,3
4,438.0,0.77,0,0,1.85,0.73,3
4,520.0,0.83,0,0,1.09,0.72,3
4,169.0,0.69,0,0,0.0,0.39,3
4,182.5,0.8,0,0,1.49,0.68,3
4,41.67,0.74,0,0,1.26,0.66,1
4,518.0,0.58,0,0,0.81,0.62,3
4,222.5,0.51,0,0,0.89,0.55,3
4,3.0,1.15,0,0,0.88,1.26,3
4,191.0,0.65,0,0,0.53,0.62,3
4,497.0,0.63,0,0,1.2,0.49,3
4,126.33,0.49,0,2269,1.79,0.31,3
4,205.0,0.44,0,0,0.85,0.5,3
4,449.0,0.62,0,0,1.6,0.36,3
4,202.5,0.48,0,0,0.91,0.35,3
4,219.0,0.86,0,0,0.73,0.97,3
4,253.0,0.67,0,0,1.62,0.37,3
4,5.0,0.72,0,0,0.0,0.35,3
4,40.5,0.43,0,0,1.43,0.27,3
4,59.0,0.81,0,0,0.71,0.48,3
4,382.0,0.56,0,0,0.0,0.36,3
4,164.0,0.77,0,0,2.42,0.72,3
4,178.67,0.56,0,6095,1.54,0.58,1
4,257.0,0.67,0,0,1.19,0.5,3
4,107.0,0.66,0,277,1.29,0.55,3
4,200.5,0.71,0,0,0.6,0.64,3
4,240.0,0.68,0,0,2.05,0.36,3
4,63.0,0.67,0,0,1.57,0.49,3
4,136.67,0.81,0,0,2.42,0.78,1
4,206.5,0.6,0,0,0.77,0.51,2
4,111.0,0.7,0,0,0.94,0.62,3
4,29.0,0.7,0,0,1.96,0.33,3
4,373.0,0.85,0,0,1.53,0.55,3
4,407.0,0.92,0,1685,1.06,0.93,3
4,348.0,0.67,0,0,1.3,0.5,3
4,229.0,0.97,0,0,1.11,0.93,3
4,633.0,1.46,0,0,1.17,1.37,3
4,75.0,0.54,0,0,1.25,0.44,3
4,270.5,0.49,0,0,0.68,0.33,2
4,186.0,0.77,0,1537,1.24,0.64,3
4,346.0,0.7,1,8327,0.77,0.62,3
4,371.0,0.82,0,0,0.71,0.68,3
4,254.0,0.62,0,1700,1.45,0.38,3
4,337.0,0.77,0,0,1.21,0.62,3
4,331.0,0.62,0,0,1.09,0.55,3
4,151.5,0.59,0,0,1.25,0.53,2
4,283.5,0.53,0,1650,1.37,0.35,2
4,360.0,0.97,0,0,0.8,0.87,3
4,221.0,0.64,0,11566,1.8,0.38,2
4,640.0,0.95,0,0,1.03,0.93,3
4,384.0,0.66,0,0,1.19,0.52,3
4,155.5,0.86,0,0,0.97,0.92,3
4,134.5,0.41,0,0,1.22,0.36,3
4,117.0,0.72,0,0,1.31,0.61,3
4,257.5,0.84,0,0,1.33,0.8,2
6,57.0,1.5,0,0,1.15,1.41,3
4,150.0,1.0,0,0,1.65,0.72,2
4,38.0,0.75,0,7,1.02,0.8,3
4,247.0,0.54,0,0,1.56,0.32,3
4,73.0,0.32,0,451,0.4,0.35,2
4,45.75,0.67,0,489,1.7,0.48,2
4,429.0,0.51,0,0,0.38,0.36,3
4,184.0,0.54,0,0,3.9,0.15,2
4,94.0,0.9,0,0,1.43,0.93,1
4,50.6,0.47,0,0,2.31,0.22,2
4,193.0,0.79,0,656,1.01,0.8,2
4,71.0,0.8,0,0,2.57,0.48,3
4,258.0,0.59,0,217,1.54,0.38,3
4,192.67,0.74,0,0,2.56,0.76,1
4,73.75,0.47,0,2366,2.09,0.28,3
4,238.0,0.74,0,0,1.14,0.72,3
4,226.0,0.69,0,0,1.37,0.53,3
4,383.0,0.61,0,1409,0.82,0.69,3
4,180.67,0.66,0,1500,2.0,0.34,1
4,159.0,0.62,0,4909,1.72,0.55,3
4,120.0,0.95,0,0,1.16,0.93,3
4,403.0,0.68,0,2438,1.86,0.35,3
4,88.0,0.64,0,0,1.05,0.32,3
4,602.0,0.74,0,1629,1.26,0.64,3
4,400.0,0.74,0,0,1.18,0.64,3
4,200.5,0.56,0,0,0.57,0.36,2
4,70.33,0.68,0,0,0.67,0.47,3
4,98.33,0.48,0,0,1.89,0.3,3
4,64.0,0.5,0,0,0.89,0.5,3
4,168.0,0.9,0,0,1.47,0.93,1
4,345.0,0.58,0,0,1.16,0.46,3
4,513.0,0.59,0,0,1.4,0.37,3
4,208.5,0.52,0,0,1.35,0.37,2
4,665.0,1.1,0,0,1.13,0.95,3
4,88.4,0.78,0,0,2.98,0.97,3
4,134.0,0.78,0,0,1.93,0.58,2
4,151.0,0.73,0,0,1.36,0.62,2
5,240.0,0.86,0,0,0.86,0.83,3
4,321.0,0.62,0,0,1.14,0.51,2
4,171.0,0.88,0,0,0.85,0.9,3
4,90.33,0.53,0,560,2.01,0.25,1
4,12.0,0.7,0,675,0.0,0.35,3
4,164.5,0.5,0,0,1.98,0.24,3
4,81.0,0.58,0,0,1.42,0.49,1
4,371.0,0.69,0,0,1.2,0.57,3
4,533.0,0.74,0,0,1.32,0.64,3
4,275.5,0.86,0,0,1.33,0.74,3
4,159.0,0.63,0,579,1.5,0.55,2
4,153.0,0.65,0,0,0.92,0.53,3
4,216.0,0.64,0,0,0.49,0.53,3
4,109.8,0.78,0,0,2.98,0.97,3
6,231.0,0.67,0,0,0.79,0.52,3
4,403.0,1.09,0,3778,1.29,1.01,3
4,314.0,0.54,0,0,1.01,0.47,3
4,216.0,0.82,0,0,0.0,0.57,3
4,109.0,0.5,0,0,1.05,0.21,1
4,196.33,0.68,0,1640,1.23,0.54,1
4,462.0,0.64,0,0,0.81,0.34,3
4,144.5,0.49,0,0,1.76,0.35,3
4,26.5,0.93,0,0,1.24,0.76,3
4,383.0,0.55,0,0,1.27,0.4,3
4,205.0,0.56,0,0,1.41,0.37,3
4,126.0,0.48,0,0,0.51,0.28,2
4,320.0,0.96,0,0,0.74,1.06,2
4,302.0,0.8,0,0,1.47,0.63,3
4,185.5,0.91,0,0,1.18,0.87,2
4,327.0,0.63,0,0,1.49,0.37,3
4,128.0,0.76,0,0,0.87,0.75,2
4,262.0,0.94,0,0,1.12,0.92,3
4,204.0,0.51,0,0,1.92,0.29,3
4,150.5,0.7,0,0,1.28,0.52,2
4,136.0,0.52,0,308,1.69,0.4,3
4,131.0,0.69,0,0,0.0,0.58,2
4,31.33,0.54,0,0,1.63,0.28,3
4,260.0,0.98,0,0,0.65,0.88,3
4,352.0,0.82,0,0,2.42,0.61,3
4,62.0,0.65,0,0,1.06,0.65,3
4,328.5,0.68,0,0,3.25,0.35,2
4,298.0,0.73,0,0,1.5,0.46,3
4,406.0,0.7,0,0,1.25,0.53,3
4,161.0,0.65,0,450,2.45,0.39,3
4,133.0,0.78,0,0,2.47,0.6,3
4,298.0,0.44,0,0,1.27,0.3,3
4,89.0,0.7,0,0,0.85,0.63,3
4,111.33,0.73,0,0,1.7,0.56,1
4,536.0,0.69,0,0,1.83,0.37,3
4,300.0,0.57,0,0,1.53,0.37,3
4,41.67,0.82,0,12842,1.38,0.73,1
4,210.0,0.58,0,0,1.49,0.38,3
4,598.0,0.65,0,0,1.11,0.55,3
4,171.0,0.72,0,0,1.72,0.38,3
4,207.0,0.73,0,0,1.42,0.58,3
4,42.0,0.73,0,0,1.4,0.58,2
4,112.0,0.54,0,0,1.28,0.37,3
4,103.0,0.57,0,0,1.17,0.54,3
4,89.5,0.79,0,0,1.26,0.69,3
4,316.0,1.25,0,0,0.83,1.59,3
4,21.0,0.7,0,0,0.0,0.62,3
4,291.0,0.65,0,0,1.13,0.55,3
4,175.5,0.48,0,0,1.1,0.43,2
4,307.0,0.74,0,0,1.16,0.85,3
4,127.0,0.49,0,0,2.2,0.22,3
4,441.0,0.71,0,0,0.78,0.48,3
4,113.0,0.57,0,0,2.19,0.3,3
4,77.0,0.91,0,0,1.39,0.78,3
4,135.67,0.41,0,0,1.54,0.27,3
4,108.0,0.86,0,0,0.65,0.85,2
4,479.0,0.93,0,0,0.99,0.92,3
4,705.0,0.55,0,0,0.65,0.37,3
4,63.0,0.72,0,0,1.05,0.69,3
4,209.0,1.0,0,0,1.04,0.94,3
4,191.0,0.63,0,0,0.62,0.49,3
4,117.0,0.73,0,0,1.15,0.7,3
4,517.0,1.46,0,4354,1.11,1.41,3
4,462.0,0.8,0,0,1.42,0.59,3
4,216.0,0.72,0,0,1.02,0.7,3
4,98.0,0.41,0,0,2.03,0.18,2
4,423.0,1.0,0,0,1.24,0.9,3
4,305.5,0.63,0,0,1.3,0.49,3
4,206.5,0.64,0,329,1.99,0.35,2
4,122.0,0.76,0,30692,1.18,0.76,2
4,271.0,0.88,0,1413,1.53,0.73,3
4,109.0,0.86,0,0,1.54,0.56,2
4,93.0,0.69,0,0,1.77,0.37,3
4,117.25,0.79,0,0,0.0,0.8,2
4,314.0,0.68,1,0,0.97,0.35,3
4,252.0,0.83,0,0,1.06,0.94,3
4,100.33,0.72,0,800,1.19,0.66,3
4,448.0,0.65,0,0,1.17,0.56,3
4,404.0,0.83,0,0,0.83,0.96,3
4,569.0,0.68,0,1188,1.74,0.38,3
4,40.0,0.88,0,0,1.38,0.93,3
4,166.5,0.69,0,1500,1.28,0.65,2
4,363.0,0.66,0,0,1.13,0.6,3
5,630.0,0.7,0,0,1.42,0.49,3
4,60.33,0.7,0,600,1.15,0.67,3
4,185.0,0.48,0,0,0.27,0.45,3
4,91.0,0.55,0,0,1.74,0.34,1
4,26.0,0.32,0,60,1.67,0.16,2
4,132.0,0.72,0,0,1.15,0.61,2
4,340.0,0.71,0,0,1.17,0.57,3
4,360.0,0.79,0,0,0.82,1.04,3
4,225.0,0.73,0,0,1.31,0.57,3
4,11.0,0.87,0,0,1.33,0.76,3
4,20.67,0.45,0,0,2.13,0.29,3
4,243.5,0.86,0,0,1.02,0.94,2
4,140.33,0.72,0,0,2.6,0.54,3
4,33.67,0.4,0,0,0.81,0.31,3
4,154.0,0.39,0,0,2.05,0.18,3
4,108.5,0.73,0,0,1.56,0.53,2
4,225.67,0.62,0,0,1.85,0.35,3
4,165.67,0.51,0,17428,2.15,0.24,1
4,95.25,0.61,0,0,1.78,0.4,1
4,184.5,0.45,0,0,1.42,0.23,2
4,24.5,0.48,0,8925,1.34,0.36,2
4,210.0,0.72,0,0,1.23,0.64,3
4,575.0,0.69,0,0,0.79,0.62,3
4,282.0,0.93,0,0,1.0,0.95,2
4,61.33,0.33,0,0,0.97,0.36,3
4,290.5,0.45,2,0,0.49,0.34,2
4,333.0,0.61,0,0,1.64,0.38,3
4,154.0,0.66,0,0,1.29,0.52,3
4,614.0,0.71,0,0,1.33,0.51,3
4,90.0,0.48,0,1500,1.42,0.38,3
4,64.33,0.89,0,0,1.37,0.81,3
4,15.0,0.69,0,0,3.71,0.34,3
4,358.0,1.0,0,0,1.16,0.89,3
4,483.0,0.83,0,0,0.97,0.67,3
4,526.0,0.66,0,0,0.9,0.78,3
4,438.0,0.78,0,0,2.31,0.53,3
4,300.0,0.6,0,0,1.01,0.31,2
6,17.0,1.23,0,0,1.15,1.15,3
4,257.0,0.96,0,0,1.07,0.94,3
4,217.5,0.96,0,0,1.07,0.94,3
4,321.0,1.0,0,0,1.1,0.94,3
4,154.0,0.68,0,0,0.89,0.64,3
4,333.0,0.55,0,0,0.87,0.58,3
4,65.75,0.59,0,0,0.64,0.45,3
4,203.5,0.39,0,0,1.12,0.34,3
4,70.4,0.51,0,0,2.43,0.28,2
4,97.5,0.92,0,0,1.01,0.95,3
4,343.0,0.93,0,0,0.93,0.9,3
4,498.0,0.54,0,0,1.47,0.37,3
4,177.67,0.52,0,0,1.7,0.32,3
4,335.0,0.86,0,0,0.48,0.64,3
4,99.5,0.69,0,4261,1.73,0.6,3
4,549.0,0.64,0,0,1.42,0.38,3
4,118.0,0.8,0,0,1.6,0.66,2
4,66.0,1.0,0,0,0.95,0.96,3
4,180.0,0.79,0,0,0.76,0.95,3
4,122.0,0.6,0,0,1.85,0.54,2
4,42.5,0.41,0,0,1.96,0.22,2
4,172.0,0.94,0,0,1.2,0.91,2
4,140.0,0.82,0,0,1.24,0.77,1
4,546.0,1.17,0,0,1.12,1.1,3
4,421.0,0.55,0,0,1.59,0.33,3
4,292.5,0.68,0,0,1.63,0.51,3
4,152.0,0.64,0,0,2.12,0.45,1
4,227.0,0.72,0,500,0.94,0.73,2
4,109.0,0.39,0,0,2.22,0.16,3
4,400.0,0.65,0,0,1.57,0.36,3
4,300.0,0.61,0,0,1.63,0.36,3
4,472.0,0.66,0,0,0.5,0.59,3
4,32.0,0.6,0,1614,1.53,0.38,3
4,154.0,0.59,0,0,1.09,0.53,3
4,143.5,0.78,0,0,1.49,0.61,3
4,98.0,0.95,0,0,1.1,0.94,2
4,213.5,0.58,0,0,1.54,0.36,2
4,242.0,0.73,0,800,1.3,0.59,3
4,175.67,0.77,0,0,1.18,0.71,1
4,162.33,0.6,0,0,1.14,0.35,1
4,553.0,0.62,0,0,1.72,0.34,3
